timestamp;total_packets;total_loopback;total_multicast;total_udp;total_tcp;total_options;total_fragment;total_fin;total_syn;total_intensity;input_packets;input_udp;input_tcp;input_options;input_fragment;input_fin;input_syn;input_intensity;output_packets;output_udp;output_tcp;output_options;output_fragment;output_fin;output_syn;output_intensity;;;;;
2026-04-17T07:01:15.909553;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:01:17.927552;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:01:19.943525;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:01:21.957572;197;0;22;54;139;4;0;8;28;97.90166206233361;0;0;0;0;0;0;0;0.0;22;18;0;4;0;0;0;10.933180534879897;192.168.10.9;60372;224.0.0.252;5355;UDP
2026-04-17T07:01:23.974569;83;0;18;24;59;0;0;4;8;41.18396981703137;0;0;0;0;0;0;0;0.0;18;18;0;0;0;0;0;8.931463333814031;192.168.10.3;51128;224.0.0.252;5355;UDP
2026-04-17T07:01:25.993551;49;0;47;48;0;0;0;0;0;24.29381869693877;0;0;0;0;0;0;0;0.0;47;47;0;0;0;0;0;23.302234260329023;192.168.10.3;50146;224.0.0.252;5355;UDP
2026-04-17T07:01:28.010560;2;0;0;1;0;0;0;0;0;0.9924230889402416;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.3;137;192.168.10.1;137;UDP
2026-04-17T07:01:30.067592;18;0;0;17;0;0;0;0;0;8.757124333174849;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;52504;192.168.10.3;53;UDP
2026-04-17T07:01:32.082572;50;0;0;0;50;0;0;6;12;24.83346972792092;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;1039;192.168.10.3;88;TCP
2026-04-17T07:01:34.143530;12;0;0;0;12;0;0;0;0;5.828137297757347;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;1030;192.168.10.3;445;TCP
2026-04-17T07:01:36.161575;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:01:38.179515;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:01:40.196744;48;0;30;48;0;0;0;0;0;23.813891518098888;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;138;192.168.10.255;138;UDP
2026-04-17T07:01:42.214545;48;0;27;45;0;0;0;0;0;23.822570495673574;1;0;0;0;0;0;0;0.4963035519931995;18;18;0;0;0;0;0;8.93346393587759;192.168.10.9;138;192.168.10.255;138;UDP
2026-04-17T07:01:44.256630;397;0;67;87;310;0;0;18;50;194.5751461412243;3;0;3;0;0;0;1;1.4703411547195793;23;19;4;0;0;0;1;11.272615519516775;192.168.10.9;1054;192.168.10.3;445;TCP
2026-04-17T07:01:46.271586;56;0;30;46;10;0;0;2;2;27.816888738141042;5;0;5;0;0;1;1;2.4836507801911645;5;0;5;0;0;1;1;2.4836507801911645;192.168.10.9;137;192.168.10.255;137;UDP
2026-04-17T07:01:48.287592;54;0;50;54;0;0;0;0;0;26.819242201378163;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;137;192.168.10.255;137;UDP
2026-04-17T07:01:50.302565;347;0;80;122;225;0;0;10;24;172.3720599277551;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;138;192.168.10.255;138;UDP
2026-04-17T07:01:52.317572;48;0;44;48;0;0;0;0;0;23.844208097266783;0;0;0;0;0;0;0;0.0;11;11;0;0;0;0;0;5.464297688956971;192.168.10.9;137;192.168.10.255;137;UDP
2026-04-17T07:01:54.332592;38;0;34;38;0;0;0;0;0;18.876079017215126;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;137;192.168.10.255;137;UDP
2026-04-17T07:01:56.347564;22;0;22;22;0;0;0;0;0;10.92801425318687;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;137;192.168.10.255;137;UDP
2026-04-17T07:01:58.364569;38;0;0;0;38;0;0;0;0;18.856828420291333;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;1043;192.168.10.3;445;TCP
2026-04-17T07:02:00.382552;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:02:02.400518;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:02:04.418566;38;0;0;0;38;0;0;4;0;18.844450203721962;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.9;1062;192.168.10.3;445;TCP
2026-04-17T07:02:06.435658;73;0;45;72;0;1;0;0;0;36.21944914494856;0;0;0;0;0;0;0;0.0;45;44;0;1;0;0;0;22.32705769209158;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:08.453570;144;0;132;142;0;0;0;0;0;71.43363061284302;0;0;0;0;0;0;0;0.0;132;132;0;0;0;0;0;65.48082806177277;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:10.470565;103;0;66;78;23;0;0;0;2;51.10567167936343;5;0;5;0;0;0;1;2.480857848512788;72;66;6;0;0;0;1;35.72435301858415;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:12.487595;361;0;66;268;87;0;8;4;20;179.12325526674707;0;0;0;0;0;0;0;0.0;23;23;0;0;0;0;0;11.412284961593302;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:14.518592;238;0;110;189;49;0;0;2;8;117.2837932560233;3;3;0;0;0;0;0;1.4783671418826467;25;25;0;0;0;0;0;12.319726182355389;192.168.10.12;137;192.168.10.255;137;UDP
2026-04-17T07:02:16.533597;128;0;88;128;0;0;0;0;0;63.587281144088244;11;11;0;0;0;0;0;5.464531973320084;33;33;0;0;0;0;0;16.39359591996025;192.168.10.12;137;192.168.10.255;137;UDP
2026-04-17T07:02:18.548601;49;0;11;49;0;0;0;0;0;24.338051119395075;9;9;0;0;0;0;0;4.47025428723583;20;20;0;0;0;0;0;9.933898416079623;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:20.598717;199;0;175;193;6;0;0;4;0;97.19376197576638;9;9;0;0;0;0;0;4.395697777798479;64;64;0;0;0;0;0;31.258295308789187;192.168.10.12;137;192.168.10.255;137;UDP
2026-04-17T07:02:22.614563;252;0;198;252;0;0;0;0;0;125.15373679891727;11;11;0;0;0;0;0;5.4630599396352775;121;121;0;0;0;0;0;60.09365933598806;192.168.10.17;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:24.628573;205;0;177;205;0;0;0;0;0;101.87365842660047;11;11;0;0;0;0;0;5.466391427768805;66;66;0;0;0;0;0;32.79834856661283;192.168.10.17;137;192.168.10.255;137;UDP
2026-04-17T07:02:26.642534;114;0;88;114;0;0;0;0;0;56.649263288093366;11;11;0;0;0;0;0;5.466156983938833;22;22;0;0;0;0;0;10.932313967877667;192.168.10.17;137;192.168.10.255;137;UDP
2026-04-17T07:02:28.657586;477;0;11;352;125;0;0;5;32;236.92162549012713;9;9;0;0;0;0;0;4.470219348870323;9;9;0;0;0;0;0;4.470219348870323;192.168.10.17;42098;192.168.10.3;389;TCP
2026-04-17T07:02:30.671563;36;0;22;36;0;0;0;0;0;17.889404236826678;7;7;0;0;0;0;0;3.478495268271854;7;7;0;0;0;0;0;3.478495268271854;192.168.10.12;138;192.168.10.255;138;UDP
2026-04-17T07:02:32.686558;34;0;20;34;0;0;0;0;0;16.887827295176987;7;7;0;0;0;0;0;3.476905619595262;7;7;0;0;0;0;0;3.476905619595262;192.168.10.12;137;192.168.10.255;137;UDP
2026-04-17T07:02:34.706553;102;0;90;100;0;2;0;0;0;50.53394429677486;6;6;0;0;0;0;0;2.9725849586338158;74;72;0;2;0;0;0;36.66188115648372;192.168.10.50;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:36.722563;214;0;121;179;33;0;0;2;8;106.23814986428785;4;4;0;0;0;0;0;1.9857598105474363;103;103;0;0;0;0;0;51.13331512159648;192.168.10.50;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:38.737615;405;0;110;326;75;0;4;2;13;201.14529304253767;3;3;0;0;0;0;0;1.4899651336484272;58;58;0;0;0;0;0;28.805992583869592;192.168.10.50;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:40.752566;62;0;22;48;12;0;0;0;0;30.796383403218663;4;4;0;0;0;0;0;1.9868634453689458;26;26;0;0;0;0;0;12.914612394898148;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:42.768549;55;0;11;55;0;0;0;0;0;27.304956874741155;11;11;0;0;0;0;0;5.460991374948231;22;22;0;0;0;0;0;10.921982749896461;192.168.10.50;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:44.783580;178;0;88;127;51;0;0;0;0;88.41608297860448;12;12;0;0;0;0;0;5.960634807546369;25;24;1;0;0;0;0;12.417989182388268;192.168.10.50;137;192.168.10.255;137;UDP
2026-04-17T07:02:46.797561;330;0;143;223;106;0;0;6;12;163.97443263736344;14;13;0;0;0;0;0;6.956491081585116;26;26;0;0;0;0;0;12.919197722943787;192.168.10.50;137;192.168.10.255;137;UDP
2026-04-17T07:02:48.841580;118;0;88;118;0;0;0;0;0;57.77995191773925;14;14;0;0;0;0;0;6.855248532613131;27;27;0;0;0;0;0;13.220836455753895;192.168.10.50;137;192.168.10.255;137;UDP
2026-04-17T07:02:50.859555;51;0;11;45;6;0;0;4;0;25.29410379132192;15;15;0;0;0;0;0;7.43944229156527;28;28;0;0;0;0;0;13.88695894425517;192.168.10.50;5353;224.0.0.251;5353;UDP
2026-04-17T07:02:52.873554;122;0;77;109;12;0;0;0;0;60.63097867403252;16;15;0;0;0;0;0;7.951603760528855;37;37;0;0;0;0;0;18.388083696222978;192.168.10.50;8612;192.168.10.255;8612;UDP
2026-04-17T07:02:54.887533;71;0;33;70;0;0;0;0;0;35.281048760719976;18;17;0;0;0;0;0;8.944491235112107;42;42;0;0;0;0;0;20.870479548594915;192.168.10.12;138;192.168.10.255;138;UDP
2026-04-17T07:02:56.900613;72;0;36;60;12;0;0;0;0;35.79615846944725;9;9;0;0;0;0;0;4.474519808680906;39;39;0;0;0;0;0;19.38958583761726;192.168.10.12;138;192.168.10.255;138;UDP
2026-04-17T07:02:58.916542;35;0;12;35;0;0;0;0;0;17.376434910857384;11;11;0;0;0;0;0;5.461165257698035;10;10;0;0;0;0;0;4.964695688816395;192.168.10.12;138;192.168.10.255;138;UDP
2026-04-17T07:03:00.931606;57;0;12;34;23;0;0;0;2;28.31144620459576;14;8;6;0;0;0;1;6.953688541479661;25;20;5;0;0;0;1;12.417300966927966;192.168.10.17;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:02.950600;28;0;0;16;12;0;0;0;0;13.882421696579625;7;7;0;0;0;0;0;3.4706054241449062;7;7;0;0;0;0;0;3.4706054241449062;192.168.10.50;55726;192.168.10.3;389;TCP
2026-04-17T07:03:04.968562;8;0;0;8;0;0;0;0;0;3.967697394660906;4;4;0;0;0;0;0;1.983848697330453;4;4;0;0;0;0;0;1.983848697330453;192.168.10.17;123;208.75.88.4;123;UDP
2026-04-17T07:03:06.985543;18;0;12;18;0;0;0;0;0;8.93158695835801;3;3;0;0;0;0;0;1.4885978263930015;15;15;0;0;0;0;0;7.442989131965008;192.168.10.50;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:09.003628;6;0;0;6;0;0;0;0;0;2.9755774163374604;3;3;0;0;0;0;0;1.4877887081687302;1;1;0;0;0;0;0;0.4959295693895767;192.168.45.128;41168;192.168.45.2;53;UDP
2026-04-17T07:03:11.021583;1;0;0;1;0;0;0;0;0;0.49597120595633143;1;1;0;0;0;0;0;0.49597120595633143;0;0;0;0;0;0;0;0.0;208.75.88.4;123;192.168.10.17;123;UDP
2026-04-17T07:03:13.038610;14;0;12;14;0;0;0;0;0;6.9466895950589755;0;0;0;0;0;0;0;0.0;12;12;0;0;0;0;0;5.954305367193408;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:15.056568;265;0;72;203;60;0;5;3;12;131.45024497968743;0;0;0;0;0;0;0;0.0;12;12;0;0;0;0;0;5.952463923608487;192.168.10.50;8612;192.168.10.255;8612;UDP
2026-04-17T07:03:17.071532;161;0;60;100;61;0;0;2;4;79.97816788401653;0;0;0;0;0;0;0;0.0;36;36;0;0;0;0;0;17.88331704238879;192.168.10.3;137;192.168.10.255;137;UDP
2026-04-17T07:03:19.088547;15;0;11;15;0;0;0;0;0;7.442953910976373;1;1;0;0;0;0;0;0.4961969273984248;12;12;0;0;0;0;0;5.954363128781098;192.168.10.50;33275;255.255.255.255;1124;UDP
2026-04-17T07:03:21.105573;41;0;1;28;12;1;0;0;0;20.343823723773532;2;2;0;0;0;0;0;0.9923816450621235;3;2;0;1;0;0;0;1.4885724675931853;192.168.10.50;56772;192.168.10.3;3268;TCP
2026-04-17T07:03:23.121536;219;0;85;146;72;1;0;24;0;108.72175227891303;92;20;72;0;0;24;0;45.67306488429223;105;104;0;1;0;0;0;52.1268675309857;192.168.10.25;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:25.136566;156;0;24;36;120;0;0;36;0;77.48235231982945;124;4;120;0;0;36;0;61.58853645935161;28;28;0;0;0;0;0;13.907088877918104;23.217.36.24;443;192.168.10.14;49480;TCP
2026-04-17T07:03:27.153532;64;0;12;16;48;0;0;24;0;31.75663716552428;50;2;48;0;0;24;0;24.80987278556584;14;14;0;0;0;0;0;6.946764379958435;23.50.69.163;80;192.168.10.14;49488;TCP
2026-04-17T07:03:29.168558;34;0;12;22;12;0;0;0;0;16.888581291930908;16;4;12;0;0;0;0;7.9475676667910164;16;16;0;0;0;0;0;7.9475676667910164;104.97.95.20;443;192.168.10.14;49478;TCP
2026-04-17T07:03:31.184590;23;0;0;6;17;0;0;0;2;11.417497275489442;14;0;14;0;0;0;1;6.949780950297921;3;0;3;0;0;0;1;1.4892387750638403;23.217.36.24;443;192.168.10.14;49480;TCP
2026-04-17T07:03:33.202561;13;0;0;12;1;0;0;0;0;6.4519530469311785;3;3;0;0;0;0;0;1.4889122415995026;4;3;1;0;0;0;0;1.9852163221326702;192.168.45.128;44731;192.168.45.2;53;UDP
2026-04-17T07:03:35.218564;36;0;24;32;4;0;0;0;2;17.875396971403852;1;0;1;0;0;0;1;0.49653880476121814;27;24;3;0;0;0;1;13.406547728552889;192.168.10.25;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:37.235528;28;0;0;2;26;0;0;0;0;13.895466883995365;19;0;19;0;0;0;0;9.429066814139711;7;0;7;0;0;0;0;3.473866720998841;104.97.95.20;443;192.168.10.14;49478;TCP
2026-04-17T07:03:39.250563;14;0;12;14;0;0;0;0;0;6.9542658348902;0;0;0;0;0;0;0;0.0;12;12;0;0;0;0;0;5.960799287048743;192.168.10.50;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:41.265522;12;0;0;0;12;0;0;0;0;5.960689868343295;12;0;12;0;0;0;0;5.960689868343295;0;0;0;0;0;0;0;0.0;23.217.36.24;443;192.168.10.14;49480;TCP
2026-04-17T07:03:43.285555;2;0;0;2;0;0;0;0;0;0.9907906143921158;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.45.128;55644;192.168.45.2;53;UDP
2026-04-17T07:03:45.299569;12;0;0;6;6;0;0;0;4;5.963073987797483;1;1;0;0;0;0;0;0.49692283231645695;1;1;0;0;0;0;0;0.49692283231645695;192.168.10.25;49152;192.168.10.3;389;TCP
2026-04-17T07:03:47.315566;35;0;0;4;31;0;0;4;4;17.377728738388313;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.25;49153;192.168.10.3;389;TCP
2026-04-17T07:03:49.331576;16;0;12;16;0;0;0;0;0;7.943911789954256;1;1;0;0;0;0;0;0.496494486872141;13;13;0;0;0;0;0;6.454428329337833;192.168.10.17;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:51.347528;250;0;12;36;214;0;0;2;8;124.12858813343311;2;2;0;0;0;0;0;0.993028705067465;14;14;0;0;0;0;0;6.951200935472254;192.168.10.25;49155;192.168.10.3;389;TCP
2026-04-17T07:03:53.363569;350;0;48;96;254;0;0;6;16;173.76048239866068;5;5;0;0;0;0;0;2.4822926056951524;5;5;0;0;0;0;0;2.4822926056951524;192.168.10.25;49155;192.168.10.3;389;TCP
2026-04-17T07:03:55.377512;68;0;48;56;12;0;0;0;0;33.79730740330779;4;4;0;0;0;0;0;1.988076906076929;52;52;0;0;0;0;0;25.844999779000077;192.168.10.25;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:57.394524;15;0;12;15;0;0;0;0;0;7.445896893341559;1;1;0;0;0;0;0;0.49639312622277065;14;14;0;0;0;0;0;6.949503767118789;192.168.10.25;5353;224.0.0.251;5353;UDP
2026-04-17T07:03:59.410569;65;0;60;65;0;0;0;0;0;32.26729840229213;1;1;0;0;0;0;0;0.49641997541987887;14;14;0;0;0;0;0;6.949879655878304;192.168.10.12;8612;192.168.10.255;8612;UDP
2026-04-17T07:04:01.426568;30;0;24;29;1;0;0;0;0;14.893062847318348;2;2;0;0;0;0;0;0.9928708564878899;28;27;1;0;0;0;0;13.900191990830459;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:04:03.442606;57;0;48;51;6;0;0;0;0;28.295918505025973;1;1;0;0;0;0;0;0.49641962289519254;48;48;0;0;0;0;0;23.82814189896924;192.168.10.25;5353;224.0.0.251;5353;UDP
2026-04-17T07:04:05.458526;304;0;72;186;116;0;4;1;4;150.95583849278623;1;1;0;0;0;0;0;0.49656525819995473;2;2;0;0;0;0;0;0.9931305163999095;192.168.10.25;137;192.168.10.255;137;UDP
2026-04-17T07:04:07.476574;116;0;116;116;0;0;0;0;0;57.52954421004476;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.25;137;192.168.10.255;137;UDP
2026-04-17T07:04:09.489590;114;0;60;64;50;0;0;0;0;56.68896986982125;1;1;0;0;0;0;0;0.4972716655247478;1;1;0;0;0;0;0;0.4972716655247478;192.168.10.25;137;192.168.10.255;137;UDP
2026-04-17T07:04:11.504562;25;0;12;12;13;0;0;0;0;12.419649742700328;0;0;0;0;0;0;0;0.0;13;12;1;0;0;0;0;6.45821786620417;192.168.10.25;5353;224.0.0.251;5353;UDP
2026-04-17T07:04:13.518556;15;0;0;14;1;0;0;0;1;7.453768305192096;0;0;0;0;0;0;0;0.0;1;0;1;0;0;0;1;0.49691788701280637;192.168.10.50;46160;192.168.10.3;53;UDP
2026-04-17T07:04:15.534576;69;0;0;6;63;0;0;0;1;34.252881007365495;27;0;27;0;0;0;1;13.403301263751715;24;0;24;0;0;0;0;11.914045567779302;52.216.32.171;443;192.168.10.50;50942;TCP
2026-04-17T07:04:17.549570;390;0;12;78;312;0;0;8;8;193.70750943208543;161;0;161;0;0;4;4;79.96643338093783;163;12;151;0;0;4;4;80.95980522417929;91.189.88.161;80;192.168.10.50;33544;TCP
2026-04-17T07:04:19.565540;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:04:21.583593;4;0;0;2;2;0;0;0;0;1.9837255487129184;2;1;1;0;0;0;0;0.9918627743564592;2;1;1;0;0;0;0;0.9918627743564592;52.216.32.171;443;192.168.10.50;50942;TCP
2026-04-17T07:04:23.599564;15;0;12;13;2;0;0;1;0;7.446194756606613;1;0;1;0;0;1;0;0.49641298377377424;14;13;1;0;0;0;0;6.949781772832839;192.168.10.25;5353;224.0.0.251;5353;UDP
2026-04-17T07:04:25.617558;2;0;0;2;0;0;0;0;0;0.991838498587371;1;1;0;0;0;0;0;0.4959192492936855;1;1;0;0;0;0;0;0.4959192492936855;192.168.10.17;123;45.127.112.2;123;UDP
2026-04-17T07:04:27.636546;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:04:29.650558;2;0;0;2;0;0;0;0;0;0.9938262368407241;1;1;0;0;0;0;0;0.49691311842036207;1;1;0;0;0;0;0;0.49691311842036207;192.168.10.25;123;17.253.20.253;123;UDP
2026-04-17T07:04:31.668558;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0.0.0;0;0.0.0.0;0;None
2026-04-17T07:04:33.685530;8;0;0;8;0;0;0;0;0;3.969369270682444;4;4;0;0;0;0;0;1.984684635341222;4;4;0;0;0;0;0;1.984684635341222;192.168.10.12;123;152.2.133.52;123;UDP
2026-04-17T07:04:35.702565;8;0;0;8;0;0;0;0;0;3.969323254121784;2;2;0;0;0;0;0;0.992330813530446;2;2;0;0;0;0;0;0.992330813530446;192.168.10.12;123;192.168.10.3;123;UDP
2026-04-17T07:04:37.721569;21;0;12;18;3;0;0;2;0;10.410349411784729;4;3;1;0;0;1;0;1.9829236974828055;5;3;2;0;0;1;0;2.478654621853507;192.168.10.12;39450;192.168.10.255;137;UDP
2026-04-17T07:04:39.736562;90;0;36;42;48;0;0;0;0;44.70013435356468;3;3;0;0;0;0;0;1.490004478452156;27;27;0;0;0;0;0;13.410040306069403;192.168.10.12;56558;192.168.10.3;389;TCP
2026-04-17T07:04:41.752563;12;0;12;12;0;0;0;0;0;5.958169409134203;0;0;0;0;0;0;0;0.0;12;12;0;0;0;0;0;5.958169409134203;192.168.10.12;5353;224.0.0.251;5353;UDP
2026-04-17T07:04:43.770573;12;0;12;12;0;0;0;0;0;5.951111206226979;0;0;0;0;0;0;0;0.0;12;12;0;0;0;0;0;5.951111206226979;192.168.10.50;5353;224.0.0.251;5353;UDP
2026-04-17T07:04:45.788554;48;0;12;12;36;0;0;0;8;23.810551234295154;0;0;0;0;0;0;0;0.0;12;12;0;0;0;0;0;5.9526378085737885;192.168.10.9;1068;192.168.10.3;49666;TCP
2026-04-17T07:04:47.805590;15;0;0;3;12;0;0;0;0;7.442410669450202;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.10.50;56772;192.168.10.3;3268;TCP
2026-04-17T07:04:49.822563;2;0;0;2;0;0;0;0;0;0.9923963202605124;1;1;0;0;0;0;0;0.4961981601302562;1;1;0;0;0;0;0;0.4961981601302562;192.168.10.17;123;91.189.89.199;123;UDP
2026-04-17T07:04:51.839553;1;0;0;1;0;0;0;0;0;0.496194227150102;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0.0;192.168.45.129;51674;8.8.8.8;53;UDP
2026-04-17T07:04:53.857537;34;0;24;28;6;0;0;0;0;16.866064443244134;0;0;0;0;0;0;0;0.0;24;24;0;0;0;0;0;11.905457254054683;192.168.10.17;5353;224.0.0.251;5353;UDP
2026-04-17T07:04:55.873563;18;0;12;18;0;0;0;0;0;8.940180375066742;1;1;0;0;0;0;0;0.4966766875037079;13;13;0;0;0;0;0;6.456796937548203;192.168.10.25;5353;224.0.0.251;5353;UDP
2026-04-17T07:04:57.947538;6;0;0;6;0;0;0;0;0;2.895160873754296;2;2;0;0;0;0;0;0.9650536245847654;2;2;0;0;0;0;0;0.9650536245847654;192.168.45.129;37949;8.8.8.8;53;UDP
