timestamp;total_packets;total_loopback;total_multicast;total_udp;total_tcp;total_options;total_fragment;total_fin;total_syn;total_intensity;input_packets;input_udp;input_tcp;input_options;input_fragment;input_fin;input_syn;input_intensity;output_packets;output_udp;output_tcp;output_options;output_fragment;output_fin;output_syn;output_intensity
2025-11-23T07:14:28.608641;800;0;0;0;400;0;224;0;0;199.1918332043655;176;0;176;0;0;0;0;43.82220330496041;224;0;224;0;224;0;0;55.773713297222336
2025-11-23T07:14:32.623620;800;0;0;0;400;0;279;0;0;199.3327778495268;121;0;121;0;0;0;0;30.149082649740926;279;0;279;0;279;0;0;69.51730627502246
2025-11-23T07:14:36.639570;776;0;12;30;348;0;303;16;6;193.3198115541909;190;2;188;0;127;4;3;47.33345901455704;158;14;144;0;158;4;3;39.36150802263165
2025-11-23T07:14:40.653656;798;0;14;18;381;0;378;8;9;198.85595773604493;214;0;214;0;211;4;5;53.327286911671195;167;0;167;0;167;4;4;41.615219225463036
2025-11-23T07:14:44.667596;800;0;0;0;398;0;398;0;0;199.36929195104233;211;0;211;0;211;0;0;52.583650752087415;183;0;183;0;183;0;0;45.60572553380093
2025-11-23T07:14:48.688589;800;0;0;0;400;0;400;0;0;199.02690773085672;175;0;175;0;175;0;0;43.53713606612491;225;0;225;0;225;0;0;55.97631779930346
2025-11-23T07:14:52.702637;800;0;0;0;378;0;378;0;4;199.36175826797893;214;0;214;0;214;0;0;53.32927033668437;156;0;156;0;156;0;0;38.87554286225589
2025-11-23T07:14:56.718579;802;0;0;0;401;0;401;0;0;199.8007361991759;233;0;233;0;233;0;0;58.04684729976058;156;0;156;0;156;0;0;38.8639835998397
2025-11-23T07:15:00.732582;800;0;0;0;400;0;400;0;4;199.3618530277521;220;0;220;0;220;0;0;54.82450958263182;159;0;159;0;159;0;0;39.62316828926573
2025-11-23T07:15:04.745624;800;0;0;0;400;0;400;10;0;199.42220960933565;169;0;169;0;169;1;0;42.127941779972154;192;0;192;0;192;1;0;47.86133030624055
2025-11-23T07:15:08.759582;800;0;0;0;400;0;400;0;0;199.3683798238993;229;0;229;0;229;0;0;57.06919872459117;171;0;171;0;171;0;0;42.61499118735847
2025-11-23T07:15:12.773580;800;0;0;0;400;0;399;0;0;199.35946037105907;232;0;232;0;231;0;0;57.81424350760713;168;0;168;0;168;0;0;41.865486677922405
2025-11-23T07:15:16.787579;800;0;0;0;400;0;400;0;0;199.36764538992765;231;0;231;0;231;0;0;57.56740760634161;169;0;169;0;169;0;0;42.11641508862222
2025-11-23T07:15:20.801611;800;0;0;0;400;0;400;0;0;199.35911687555515;235;0;235;0;235;0;0;58.561740582194325;165;0;165;0;165;0;0;41.11781785558325
2025-11-23T07:15:24.816743;800;0;0;0;400;0;399;0;0;199.32936754937813;241;0;241;0;240;0;0;60.04797197425017;159;0;159;0;159;0;0;39.61671180043891
2025-11-23T07:15:28.839571;800;0;0;0;400;0;400;0;0;199.2516845825991;188;0;188;0;188;0;0;46.82414587691079;212;0;212;0;212;0;0;52.801696414388765
2025-11-23T07:15:32.856605;800;0;0;0;400;0;400;0;0;199.22259421360633;233;0;233;0;233;0;0;58.023580564712844;167;0;167;0;167;0;0;41.58771654209032
2025-11-23T07:15:36.869605;800;0;0;0;400;0;400;0;0;199.44361689082734;232;0;232;0;232;0;0;57.838648898339926;168;0;168;0;168;0;0;41.88315954707374
2025-11-23T07:15:40.887617;800;0;0;0;400;0;400;0;0;199.16261845197664;233;0;233;0;233;0;0;58.0061126241382;167;0;167;0;167;0;0;41.575196601850124
2025-11-23T07:15:44.901624;800;0;0;0;400;0;400;0;0;199.36184118277552;228;0;228;0;228;0;0;56.81812473709102;172;0;172;0;172;0;0;42.862795854296735
2025-11-23T07:15:48.915575;800;0;0;0;400;0;400;0;0;199.4055824286686;225;0;225;0;225;0;0;56.08282005806304;175;0;175;0;175;0;0;43.619971156271255
2025-11-23T07:15:52.930586;800;0;0;0;400;0;400;0;0;199.31540784970883;232;0;232;0;232;0;0;57.80146827641556;168;0;168;0;168;0;0;41.856235648438854
2025-11-23T07:15:56.945608;800;0;0;0;400;0;399;0;0;199.33061087445748;237;0;237;0;236;0;0;59.05169347155803;163;0;163;0;163;0;0;40.613611965670714
2025-11-23T07:16:00.959652;800;0;0;0;400;0;400;0;0;199.39019024065504;191;0;191;0;191;0;0;47.604407919956394;209;0;209;0;209;0;0;52.09068720037113
2025-11-23T07:16:04.977602;794;0;8;66;331;0;329;4;22;197.7175426338212;151;1;150;0;148;2;9;37.60119513565114;148;1;147;0;147;2;9;36.85415152368456
2025-11-23T07:16:08.991582;774;0;22;57;330;0;340;14;29;192.89375550543986;86;1;85;0;82;3;9;21.432639500604427;119;13;106;0;119;3;8;29.65679186711543
2025-11-23T07:16:13.005625;800;0;0;68;328;0;217;2;18;199.3737697871641;177;3;174;0;58;1;7;44.111446565410056;115;3;112;0;115;1;7;28.659979406904835
2025-11-23T07:16:17.019588;800;0;0;0;400;0;110;0;0;199.38705047872716;290;0;290;0;0;0;0;72.2778057985386;110;0;110;0;110;0;0;27.415719440824986
2025-11-23T07:16:21.033590;800;0;0;2;398;0;113;6;0;199.3596854204793;293;1;292;0;6;3;0;73.01548478525055;107;1;106;0;107;3;0;26.664357924989105
2025-11-23T07:16:25.049574;800;0;0;6;394;0;70;0;0;199.2644756764358;324;0;324;0;0;0;0;80.7021126489565;70;0;70;0;70;0;0;17.435641621688134
2025-11-23T07:16:29.066598;796;0;0;35;363;0;87;0;2;198.2125826821813;281;0;281;0;5;0;1;69.97202981619718;82;0;82;0;82;0;1;20.418884145651845
2025-11-23T07:16:33.082621;800;0;0;3;397;0;120;0;0;199.26343434189872;294;0;294;0;17;0;0;73.22931212064778;103;0;103;0;103;0;0;25.655167171519462
2025-11-23T07:16:37.096596;800;0;0;12;386;0;196;0;6;199.36871150553108;229;0;229;0;39;0;3;57.06929366845827;151;0;151;0;151;0;3;37.63084429666899
2025-11-23T07:16:41.110590;800;0;0;24;376;0;332;4;12;199.3637363969304;186;0;186;0;142;2;6;46.35206871228631;178;0;178;0;178;2;6;44.35843134831701
2025-11-23T07:16:45.124585;800;0;1;21;379;0;338;0;4;199.37002639714527;204;0;204;0;163;0;1;50.83935673127205;143;0;143;0;143;0;3;35.637392218489715
2025-11-23T07:16:49.138600;800;0;9;9;391;0;253;0;10;199.36714787321472;200;0;200;0;62;0;6;49.84178696830368;161;0;161;0;161;0;4;40.12263850948446
2025-11-23T07:16:53.155596;796;0;10;20;378;0;378;16;14;198.24121749266928;135;1;134;0;133;4;5;33.62131201194768;124;1;123;0;124;4;5;30.881797699863053
2025-11-23T07:16:57.169626;794;0;24;97;290;0;287;7;18;197.89475205436864;101;5;96;0;77;3;7;25.17301002202926;101;5;96;0;101;2;7;25.17301002202926
2025-11-23T07:17:01.184577;748;0;4;78;277;2;303;20;2;186.366382452542;94;6;88;0;86;9;1;23.420374265426403;103;6;95;2;101;9;1;25.66275052488212
2025-11-23T07:17:05.200580;798;0;0;4;395;0;358;16;46;198.76270258232898;99;0;99;0;62;1;1;24.658530771491943;66;0;66;0;66;1;1;16.43902051432796
2025-11-23T07:17:09.216575;800;0;4;99;297;0;335;20;16;199.2659430299388;23;1;22;0;17;5;0;5.728895862110741;25;1;24;0;25;5;0;6.227060719685587
2025-11-23T07:17:13.232628;800;0;34;67;315;0;310;53;22;199.28284281980464;115;0;115;0;110;28;11;28.646908655346916;168;0;168;0;168;25;11;41.84939699215897
2025-11-23T07:17:17.246639;800;0;140;17;379;0;380;2;8;199.3649801508022;212;2;210;0;209;1;4;52.83171973996259;171;2;169;0;171;1;4;42.614264507233976
2025-11-23T07:17:21.260637;794;0;59;50;341;0;350;16;14;197.8715768320357;151;0;151;0;148;6;7;37.63048879299419;148;0;148;0;148;6;7;36.88286318783537
2025-11-23T07:17:25.276622;796;0;0;66;332;0;333;2;28;198.3290566047599;174;1;173;0;174;1;14;43.353336494005305;152;1;151;0;151;1;14;37.871880155682796
2025-11-23T07:17:29.294591;798;0;13;36;363;0;363;8;29;198.70562594902356;199;0;199;0;199;4;11;49.551904215358;146;0;146;0;146;4;10;36.35466339418225
2025-11-23T07:17:33.308586;792;0;12;16;366;0;363;34;14;197.36754263477738;110;1;109;0;103;7;3;27.412158699274634;118;1;117;0;118;7;3;29.405770241040063
2025-11-23T07:17:37.322629;798;0;26;162;235;0;302;6;15;198.85910043599162;81;5;76;0;76;2;3;20.18494628485629;90;5;85;0;90;2;4;22.427718094284767
2025-11-23T07:17:41.336605;800;0;0;59;341;0;342;6;29;199.3948822956037;180;1;179;0;179;3;15;44.863848516510835;163;1;162;0;163;3;14;40.62670726772926
2025-11-23T07:17:45.350588;796;0;12;95;303;0;277;2;23;198.37283445090384;122;1;121;0;94;1;12;30.403876636947572;113;1;112;0;113;1;11;28.160967704713737
2025-11-23T07:17:49.364598;800;0;0;46;354;0;259;7;18;199.3639969916946;158;2;156;0;59;1;7;39.37438940585968;122;2;120;0;122;2;7;30.403009541233427
2025-11-23T07:17:53.379603;798;0;0;14;385;0;155;5;5;198.83974959788628;237;0;237;0;7;1;3;59.053910594860966;142;0;142;0;142;0;2;35.382511833207836
2025-11-23T07:17:57.394579;800;0;0;9;391;0;168;4;2;199.31377401777573;250;0;250;0;27;2;1;62.28555438055491;141;0;141;0;141;2;1;35.12905267063297
2025-11-23T07:18:01.408620;800;0;0;6;394;0;143;0;0;199.37567707474238;262;3;259;0;5;0;0;65.29553424197813;138;3;135;0;138;0;0;34.39230429539306
2025-11-23T07:18:05.423614;798;0;0;6;393;0;134;0;0;198.84188769222652;260;0;260;0;1;0;0;64.78557744358258;133;0;133;0;133;0;0;33.14031461537109
2025-11-23T07:18:09.437581;800;0;0;26;372;0;141;0;2;199.39491784231734;238;0;238;0;7;0;1;59.31998805808941;134;0;134;0;134;0;1;33.39864873858816
2025-11-23T07:18:13.454577;800;0;0;2;398;0;161;0;2;199.22171891325638;254;1;253;0;15;0;1;63.2528957549589;146;1;145;0;146;0;1;36.357963701669284
2025-11-23T07:18:17.468638;800;0;0;0;398;0;139;2;0;199.36155690376012;261;0;261;0;2;1;0;65.04170793985173;137;0;137;0;137;1;0;34.14066661976892
2025-11-23T07:18:21.482592;800;0;4;0;400;0;155;12;0;199.36747955074745;254;0;254;0;9;6;0;63.299174757362316;146;0;146;0;146;6;0;36.38456501801141
2025-11-23T07:18:25.496628;800;0;0;0;400;0;176;6;0;199.36255188386096;235;0;235;0;11;3;0;58.56274961588416;165;0;165;0;165;3;0;41.11852632604632
2025-11-23T07:18:29.511574;800;0;0;24;376;0;188;12;1;199.3511694308061;220;2;218;0;18;6;1;54.821571593471674;142;2;140;0;142;6;0;35.38483257396808
2025-11-23T07:18:33.528582;800;0;2;76;324;0;343;10;17;199.21461033989718;85;1;84;0;76;2;3;21.166552348614076;101;1;100;0;101;2;2;25.150844555412018
2025-11-23T07:18:37.542583;800;0;16;97;303;0;335;6;24;199.37507289895194;96;0;96;0;94;1;12;23.925008747874234;112;0;112;0;112;1;12;27.91251020585327
2025-11-23T07:18:41.556592;800;0;5;25;375;0;387;0;13;199.36473139878635;203;0;203;0;203;0;6;50.58880059244204;172;0;172;0;172;0;7;42.86341725073907
2025-11-23T07:18:45.573583;800;0;7;18;382;0;384;0;9;199.2313239812074;212;0;212;0;212;0;5;52.79630085501996;170;0;170;0;170;0;4;42.33665634600657
2025-11-23T07:18:49.587592;800;0;4;26;374;0;382;0;4;199.36379562295335;226;0;226;0;226;0;2;56.32027226348432;148;0;148;0;148;0;2;36.88230219024637
2025-11-23T07:18:53.605582;798;0;4;51;348;0;372;0;4;198.7021695999544;235;0;235;0;235;0;1;58.51504994484873;101;0;101;0;101;0;3;25.14902146565839
2025-11-23T07:18:57.664586;800;0;5;43;357;0;359;0;16;197.1515800214235;224;0;224;0;218;0;9;55.20244240599859;133;0;133;0;133;0;7;32.77645017856166
2025-11-23T07:19:01.678622;800;0;7;20;380;0;388;6;17;199.3613792297872;218;0;218;0;218;1;5;54.32597584011701;162;0;162;0;162;5;12;40.37067929403191
2025-11-23T07:19:05.698598;800;0;6;46;354;0;362;4;11;199.11593520561064;210;0;210;0;206;4;9;52.26793299147279;144;0;144;0;144;0;2;35.840868337009915
2025-11-23T07:19:09.715620;798;0;15;23;376;0;371;3;16;198.73977122913763;207;0;207;0;190;2;8;51.552797800039464;169;0;169;0;169;1;8;42.08899917008053
2025-11-23T07:19:13.729584;772;0;38;165;221;0;296;3;26;192.39489905574467;117;0;117;0;116;1;13;29.15829428694576;116;12;104;0;116;2;13;28.909078096459044
2025-11-23T07:19:17.763629;794;0;29;140;257;0;281;5;24;196.89480632988318;123;0;123;0;111;3;11;30.501336496946642;134;0;134;0;134;2;13;33.22909829748659
2025-11-23T07:19:21.807599;796;0;65;104;294;0;313;2;22;196.9132534226316;143;0;143;0;128;1;11;35.37511964753307;151;0;151;0;151;1;11;37.35414732012233
2025-11-23T07:19:25.825597;796;0;17;72;312;0;320;2;29;198.1712045230529;146;0;146;0;131;1;16;36.34798474920317;167;1;166;0;167;1;13;41.57611954189677
2025-11-23T07:19:29.840646;796;0;12;146;252;0;285;2;32;198.31689886637992;117;1;116;0;101;1;15;29.149594431364886;136;0;136;0;136;1;17;33.88328925355235
2025-11-23T07:19:33.856615;798;0;24;166;233;0;283;4;26;198.78201481498726;107;0;107;0;107;2;10;26.65372880351333;126;0;126;0;126;2;16;31.386633918155884
2025-11-23T07:19:37.874614;800;0;3;87;313;0;327;10;27;199.2083183155246;154;0;154;0;138;5;17;38.347601275738484;159;0;159;0;159;5;10;39.592653265210515
2025-11-23T07:19:41.888618;800;0;28;119;281;0;308;10;38;199.36564349254593;106;0;106;0;95;2;11;26.415947762762336;125;0;125;0;125;2;15;31.1508817957103
2025-11-23T07:19:45.905626;800;0;19;88;312;0;316;4;27;199.26617970188252;150;0;150;0;124;2;16;37.362408694102974;162;0;162;0;162;2;11;40.351401389631214
2025-11-23T07:19:49.920604;796;0;7;90;308;0;320;12;40;198.3634291276792;99;0;99;0;83;3;10;24.67082849703548;107;0;107;0;107;3;10;26.664430799826228
2025-11-23T07:19:53.935609;800;0;3;102;298;0;325;15;32;199.3170772273934;142;0;142;0;141;8;17;35.37878120786233;156;0;156;0;156;7;15;38.866830059341716
2025-11-23T07:19:57.949575;800;0;4;171;229;0;287;11;24;199.40124535925932;104;0;104;0;96;5;9;25.922161896703713;125;0;125;0;125;6;15;31.156444587384268
2025-11-23T07:20:01.965573;800;0;30;114;286;0;304;10;32;199.2791383488623;136;0;136;0;132;5;19;33.87745351930659;150;0;150;0;150;5;13;37.36483844041168
2025-11-23T07:20:05.980581;800;0;24;101;299;0;329;8;33;199.31573935510897;135;0;135;0;131;4;16;33.63453101617464;164;0;164;0;164;4;17;40.85972656779734
2025-11-23T07:20:09.994582;800;0;9;50;350;0;346;14;38;199.36123709083688;103;0;103;0;87;3;8;25.66775927544525;110;0;110;0;110;3;6;27.41217009999007
2025-11-23T07:20:14.063587;794;0;50;93;304;0;327;4;19;197.83402121958497;157;0;157;0;156;2;9;39.11831401948972;147;0;147;0;147;2;10;36.62670166156044
2025-11-23T07:20:18.077651;800;0;152;9;391;0;395;0;2;199.36123709083688;229;0;229;0;229;0;2;57.06715411725206;162;0;162;0;162;0;0;40.37065051089447
2025-11-23T07:20:22.091583;800;0;141;5;395;0;395;2;1;199.38637514663066;244;0;244;0;244;1;0;60.812844419722346;151;0;151;0;151;1;1;37.634178308926536
2025-11-23T07:20:26.106648;800;0;154;11;389;0;393;0;0;199.30722711940436;232;0;232;0;232;0;0;57.79909586462727;157;0;157;0;157;0;0;39.11404332218311
2025-11-23T07:20:30.122628;800;0;148;12;388;0;392;4;2;199.31861639471634;230;0;230;0;230;2;1;57.30410221348095;158;0;158;0;158;2;1;39.365426737956476
2025-11-23T07:20:34.137618;800;0;144;9;391;0;391;0;2;199.3436844885294;242;0;242;0;242;0;0;60.30146455778014;149;0;149;0;149;0;2;37.1277612359886
2025-11-23T07:20:38.151664;800;0;143;0;400;0;400;0;0;199.3898466392482;250;0;250;0;250;0;0;62.30932707476506;150;0;150;0;150;0;0;37.38559624485904
2025-11-23T07:20:42.172619;800;0;125;6;394;0;398;0;2;199.01705086909735;258;0;258;0;258;0;2;64.1829989052839;136;0;136;0;136;0;0;33.832898647746546
2025-11-23T07:20:46.190611;800;0;137;0;400;0;400;7;1;199.16586936646493;249;0;249;0;249;0;1;61.99037684031221;151;0;151;0;151;7;0;37.59255784292026
2025-11-23T07:20:50.208597;800;0;130;12;388;0;392;5;2;199.1625593454228;247;0;247;0;247;5;0;61.491440197899294;141;0;141;0;141;0;2;35.10240108463077
2025-11-23T07:20:54.229604;798;0;133;0;399;0;399;4;1;198.5285750442085;252;0;252;0;252;3;1;62.6932342244869;147;0;147;0;147;1;0;36.57105329761736
2025-11-23T07:20:58.244579;800;0;148;14;386;0;390;1;2;199.3417422852311;230;0;230;0;230;0;1;57.31075090700394;156;0;156;0;156;1;1;38.871639745620065
2025-11-23T07:21:02.260572;800;0;137;6;394;0;394;1;2;199.28344643674512;252;0;252;0;252;1;1;62.77428562757471;142;0;142;0;142;0;1;35.37281174252226
2025-11-23T07:21:06.274595;800;0;185;0;400;0;400;0;0;199.36490907873434;207;0;207;0;207;0;0;51.58567022412251;193;0;193;0;193;0;0;48.09678431524466
2025-11-23T07:21:10.289615;800;0;221;6;394;0;398;0;1;199.32568502990947;163;0;163;0;163;0;1;40.612608324844054;231;0;231;0;231;0;0;57.55529155238636
2025-11-23T07:21:14.303575;800;0;219;0;400;0;400;0;0;199.36374824213215;180;0;180;0;180;0;0;44.856843354479736;220;0;220;0;220;0;0;54.825030766586345
2025-11-23T07:21:18.322645;800;0;167;9;391;0;395;2;0;199.1191964124113;217;0;217;0;217;0;0;54.01108202686656;174;0;174;0;174;2;0;43.30842521969946
2025-11-23T07:21:22.336591;800;0;207;15;385;0;389;0;3;199.38017889199907;176;0;176;0;176;0;0;43.863639356239794;209;0;209;0;209;0;3;52.088071735534754
2025-11-23T07:21:26.352628;800;0;201;6;394;0;394;0;4;199.2894709708932;189;0;189;0;189;0;3;47.08213751687352;205;0;205;0;205;0;1;51.067926936291386
2025-11-23T07:21:30.370606;800;0;175;0;400;0;400;2;1;199.1917504309216;217;0;217;0;217;2;0;54.03076230438748;183;0;183;0;183;0;1;45.565112911073314
2025-11-23T07:21:34.385652;800;0;218;0;400;0;400;2;2;199.3290004754156;174;0;174;0;174;1;2;43.35405760340289;226;0;226;0;226;1;0;56.310442634304906
2025-11-23T07:21:38.401668;800;0;181;0;396;0;396;0;0;199.31631949221267;208;0;208;0;208;0;0;51.82224306797529;188;0;188;0;188;0;0;46.839335080669976
2025-11-23T07:21:42.418612;800;0;199;0;396;0;396;0;2;199.27109077158207;192;0;192;0;192;0;0;47.82506178517969;204;0;204;0;204;0;2;50.814128146753426
2025-11-23T07:21:46.432574;800;0;88;50;350;0;355;15;10;199.36421020609933;164;0;164;0;153;6;5;40.86966309225036;178;0;178;0;178;7;5;44.3585367708571
