timestamp;total_packets;total_loopback;total_multicast;total_udp;total_tcp;total_options;total_fragment;total_fin;total_syn;total_intensity;input_packets;input_udp;input_tcp;input_options;input_fragment;input_fin;input_syn;input_intensity;output_packets;output_udp;output_tcp;output_options;output_fragment;output_fin;output_syn;output_intensity
2025-11-04T07:01:46.015395;800;0;0;0;400;0;177;0;0;199.16842288644477;224;0;224;0;1;0;0;55.76715840820454;176;0;176;0;176;0;0;43.81705303501785
2025-11-04T07:01:50.031435;800;0;0;8;392;0;213;0;4;199.31650892546773;179;0;179;0;0;0;0;44.59706887207341;203;0;203;0;203;0;0;50.57656413983744
2025-11-04T07:01:54.048421;800;0;0;0;400;0;212;0;0;199.2423141666563;188;0;188;0;0;0;0;46.82194382916423;212;0;212;0;212;0;0;52.799213254163924
2025-11-04T07:01:58.063396;800;0;0;0;400;0;194;0;8;199.3222512919039;206;0;206;0;0;0;0;51.32547970766525;172;0;172;0;172;0;0;42.85428402775934
2025-11-04T07:02:02.079446;798;0;0;8;391;0;322;16;40;198.78044467060028;77;3;74;0;2;0;0;19.180569222601783;69;3;66;0;69;0;0;17.187782809863933
2025-11-04T07:02:06.095393;746;0;73;154;209;0;302;13;12;185.83280711551885;64;25;39;0;43;3;0;15.942760932162475;89;49;40;0;77;3;0;22.17040192128844
2025-11-04T07:02:10.111428;776;0;0;14;374;0;366;4;12;193.29344017472295;14;1;13;0;4;0;0;3.487252786657373;14;1;13;0;14;0;0;3.487252786657373
2025-11-04T07:02:14.125461;794;0;158;205;178;0;178;8;10;197.8771144052761;27;1;23;0;19;2;3;6.728818751816694;31;1;27;0;31;2;3;7.72568078912287
2025-11-04T07:02:18.141420;776;0;74;110;274;0;294;24;26;193.33987331609927;77;4;73;0;75;3;5;19.18449773883975;94;16;78;0;94;3;5;23.42003620066151
2025-11-04T07:02:22.157429;768;0;43;69;307;0;318;8;18;191.3027692775123;163;10;153;0;153;4;9;40.60202004197201;176;23;153;0;164;4;9;43.84021795942991
2025-11-04T07:02:26.171449;796;0;56;101;283;0;325;10;6;198.3638298375464;173;6;167;0;168;5;3;43.11173688680343;144;28;116;0;122;5;3;35.884913940460656
2025-11-04T07:02:30.185451;606;0;151;141;160;2;237;4;8;151.01638832714247;89;5;84;0;83;2;4;22.1789745232932;167;89;76;2;129;2;4;41.616727476291736
2025-11-04T07:02:34.199399;800;0;155;0;400;0;400;0;0;199.39116180966215;245;0;245;0;245;0;0;61.063543304209034;155;0;155;0;155;0;0;38.63203760062204
2025-11-04T07:02:38.215433;800;0;157;0;400;0;400;0;0;199.25796751413654;243;0;243;0;243;0;0;60.52460763241898;157;0;157;0;157;0;0;39.1043761246493
2025-11-04T07:02:42.231430;800;0;211;0;400;0;400;0;0;199.26391950777207;189;0;189;0;189;0;0;47.07610098371115;211;0;211;0;211;0;0;52.555858770174886
2025-11-04T07:02:46.245413;796;0;171;2;396;0;397;0;0;198.37274015752337;226;1;225;0;225;0;0;56.32190863768879;172;1;171;0;172;0;0;42.86446144107288
2025-11-04T07:02:50.301441;726;0;95;139;220;0;259;28;13;180.92489120673804;113;17;96;0;95;12;7;28.16048582143443;208;94;114;0;152;12;6;51.835230538569576
2025-11-04T07:02:54.315463;794;0;23;124;254;0;311;24;29;197.899385398286;49;8;41;0;43;5;3;12.212934363370294;57;8;49;0;57;5;2;14.206882830859321
2025-11-04T07:02:58.384409;800;0;0;66;334;0;335;2;43;199.3945268291645;141;2;139;0;138;0;15;35.143285353640245;127;2;125;0;127;0;16;31.65388113412987
2025-11-04T07:03:02.399412;790;0;4;47;338;0;343;18;23;196.82272596403183;156;3;153;0;155;9;8;38.86625981061895;136;3;133;0;136;9;7;33.88340598874472
2025-11-04T07:03:06.415430;456;0;136;158;37;1;169;4;2;113.62119531994902;16;2;14;0;15;2;1;3.98670860771751;146;126;19;1;142;2;1;36.37871604542228
2025-11-04T07:03:10.431434;620;0;104;130;176;0;247;4;2;154.43709476102998;83;3;80;0;83;0;1;20.674643330912076;197;107;90;0;154;0;1;49.07114139987565
2025-11-04T07:03:14.445425;800;0;0;55;345;0;374;2;8;199.36858120190126;135;1;134;0;135;0;0;33.643448077820835;178;0;178;0;178;0;0;44.35950931742303
2025-11-04T07:03:18.461451;766;0;0;150;229;0;300;6;16;190.8413062381546;29;0;29;0;29;0;0;7.225062507710814;33;0;33;0;33;0;0;8.22162285360196
2025-11-04T07:03:22.476423;774;0;96;227;133;0;285;2;6;192.87500657246636;42;12;30;0;36;0;1;10.466085627963292;43;15;28;0;43;0;1;10.715278142914798
2025-11-04T07:03:26.490487;798;0;210;305;86;0;347;4;7;198.91016550458355;81;39;42;0;64;2;4;20.190129581292314;107;63;44;0;95;2;3;26.670911916028118
2025-11-04T07:03:30.508468;632;0;78;235;75;0;246;6;6;157.36700390229544;47;35;12;0;35;2;1;11.702925923113744;72;58;14;0;72;2;1;17.927886520514672
2025-11-04T07:03:34.522437;746;0;55;133;232;0;341;18;0;185.92719822557655;106;39;67;0;84;7;0;26.418609935537688;168;90;78;0;168;7;0;41.8710044261352
2025-11-04T07:03:38.536477;768;0;57;105;275;0;309;28;12;191.38665115400568;130;15;115;0;104;14;6;32.396177929714504;184;24;160;0;183;14;6;45.85305183898053
2025-11-04T07:03:42.551485;702;0;63;142;197;0;299;22;4;174.9499944147223;48;6;42;0;38;11;0;11.962392780493834;98;45;53;0;98;11;0;24.423218593508242
2025-11-04T07:03:46.571489;742;0;52;176;175;0;244;2;10;184.67666551171067;104;15;89;0;101;1;5;25.884600017813895;124;46;78;0;124;1;5;30.862407713547338
2025-11-04T07:03:50.636452;770;0;25;226;143;0;222;6;22;191.64433397238236;80;28;52;0;36;2;9;19.91109963349427;111;52;59;0;111;2;9;27.626650741473302
2025-11-04T07:03:54.654428;798;0;0;58;339;0;339;0;22;198.67327309323957;196;0;196;0;195;0;11;48.796944268514984;144;1;143;0;144;0;11;35.850816197276316
2025-11-04T07:03:58.717441;776;0;1;63;325;0;312;0;8;193.3434566219325;192;2;190;0;175;0;4;47.837556277591545;124;1;123;0;124;0;4;30.895088429277873
2025-11-04T07:04:02.734455;798;0;10;118;281;0;317;12;20;198.72635476974065;136;3;133;0;132;6;10;33.86815068757485;147;3;144;0;147;6;10;36.607486404952226
2025-11-04T07:04:06.748431;800;0;0;0;400;0;399;3;0;199.38560503666488;224;0;224;0;223;1;0;55.827969410266164;176;0;176;0;176;2;0;43.86483310806627
2025-11-04T07:04:10.762448;800;0;0;4;396;0;397;0;1;199.38365016885356;211;0;211;0;211;0;0;52.58743773203513;186;1;185;0;186;0;1;46.35669866425845
2025-11-04T07:04:14.776424;798;0;0;16;375;0;378;25;1;198.90036644729747;202;5;197;0;195;13;1;50.34821306059409;167;5;162;0;167;12;0;41.62451277781789
2025-11-04T07:04:18.790433;796;0;0;170;214;0;281;16;19;198.37031213384864;52;11;41;0;49;3;3;12.958864611758957;62;12;50;0;61;3;4;15.450953960174141
2025-11-04T07:04:22.804433;746;0;24;98;259;0;295;8;7;185.90837418995048;145;6;139;0;144;4;4;36.13500570716196;149;29;120;0;149;4;3;37.131833450807804
2025-11-04T07:04:26.821460;776;0;14;220;164;0;163;0;28;193.24216459871693;79;1;78;0;76;0;14;19.672849231054947;99;13;86;0;87;0;14;24.65331739081569
2025-11-04T07:04:30.835447;776;0;19;107;279;0;267;4;12;193.40303705490302;167;1;166;0;153;2;6;41.621529881660834;126;13;113;0;114;2;6;31.403070449636314
2025-11-04T07:04:34.895455;800;0;25;40;360;0;347;2;17;199.3939462367061;210;0;210;0;197;1;9;52.34091088713535;150;0;150;0;150;1;8;37.386364919382395
2025-11-04T07:04:38.911405;800;0;0;0;400;0;400;0;0;199.2645821771724;262;0;262;0;262;0;0;65.25915066302396;138;0;138;0;138;0;0;34.37314042556224
2025-11-04T07:04:42.927403;800;0;0;0;400;0;400;0;0;199.26154103426063;259;0;259;0;259;0;0;64.51092390984188;141;0;141;0;141;0;0;35.11984660728844
2025-11-04T07:04:46.944423;800;0;0;0;400;0;400;0;0;199.2139006932025;265;0;265;0;265;0;0;65.98960460462332;135;0;135;0;135;0;0;33.61734574197792
2025-11-04T07:04:50.958437;800;0;0;0;400;0;400;0;0;199.37328408621914;264;0;264;0;264;0;0;65.79318374845231;136;0;136;0;136;0;0;33.89345829465725
2025-11-04T07:04:54.974482;800;0;0;0;400;0;400;0;0;199.32477330173072;264;0;264;0;264;0;0;65.77717518957114;136;0;136;0;136;0;0;33.88521146129422
2025-11-04T07:04:58.991437;800;0;0;97;301;0;243;2;18;199.2601092442519;177;1;176;0;117;1;6;44.08629917029073;122;1;121;0;122;1;12;30.387166659748413
2025-11-04T07:05:03.005546;800;0;0;97;303;0;226;0;29;199.35815746334893;168;0;168;0;91;0;16;41.86521306730328;135;0;135;0;135;0;13;33.641689071940135
2025-11-04T07:05:07.019508;800;0;20;73;327;0;284;12;34;199.38553394989103;162;0;162;0;119;6;18;40.375570624852934;165;0;165;0;165;6;16;41.123266377165024
2025-11-04T07:05:11.032507;796;0;0;23;375;0;163;4;0;198.4681047562269;240;1;239;0;26;2;0;59.83962957474177;137;1;136;0;137;2;0;34.15845521558176
2025-11-04T07:05:15.046419;800;0;0;24;376;0;156;0;0;199.404373718231;232;0;232;0;12;0;0;57.82726837828699;144;0;144;0;144;0;0;35.89278726928158
2025-11-04T07:05:19.060413;776;0;12;54;334;0;147;0;0;193.3875927082897;201;0;201;0;2;0;0;50.09137388449256;145;12;133;0;145;0;0;36.13556822513145
2025-11-04T07:05:23.074403;800;0;6;70;330;0;158;0;11;199.3620543925691;187;0;187;0;15;0;5;46.60088021426303;143;0;143;0;143;0;6;35.635967222671724
2025-11-04T07:05:27.090416;800;0;1;76;324;0;160;1;5;199.26885413391736;184;0;184;0;20;0;2;45.83183645080099;140;0;140;0;140;1;3;34.87204947343554
2025-11-04T07:05:31.106425;800;0;0;36;364;0;194;3;7;199.2652566844812;210;0;210;0;40;2;4;52.30712987967631;154;0;154;0;154;1;3;38.35856191176263
2025-11-04T07:05:35.122472;800;0;0;31;369;0;164;4;5;199.28129236952051;212;0;212;0;7;2;3;52.80954247792293;157;0;157;0;157;2;2;39.1089536275184
2025-11-04T07:05:39.138416;800;0;0;28;372;0;178;0;8;199.3253416507851;209;0;209;0;15;0;4;52.07374550626761;163;0;163;0;163;0;4;40.61253836134747
2025-11-04T07:05:43.152453;800;0;12;43;357;0;254;2;22;199.3983303858368;191;0;191;0;88;1;11;47.60635137961854;166;0;166;0;166;1;11;41.37515355506114
2025-11-04T07:05:47.169425;798;0;0;74;325;0;188;8;5;198.72163524992385;180;1;179;0;41;4;3;44.824429003742225;147;1;146;0;147;4;2;36.60661701972282
2025-11-04T07:05:51.186412;800;0;1;150;250;0;124;0;6;199.28351745074323;142;0;142;0;16;0;1;35.37282434750693;108;0;108;0;108;0;5;26.903274855850338
2025-11-04T07:05:55.202427;800;0;3;71;329;0;240;0;14;199.28592012083624;182;1;181;0;91;0;9;45.33754682749024;149;1;148;0;149;0;5;37.11700262250575
2025-11-04T07:05:59.218403;800;0;8;115;285;0;249;2;19;199.2686766251421;151;0;151;0;115;1;10;37.61196271299557;128;0;128;0;128;1;9;31.88298826002274
2025-11-04T07:06:03.235415;800;0;10;239;159;0;192;4;20;199.21837155178807;66;0;66;0;57;1;8;16.435515653022517;67;0;67;0;67;1;8;16.684538617462252
2025-11-04T07:06:07.286485;800;0;26;136;264;0;221;2;25;199.39527331015069;144;1;143;0;99;1;12;35.89114919582712;122;1;121;0;122;1;13;30.407779179797977
2025-11-04T07:06:11.301401;796;0;42;168;230;0;231;4;24;198.36519697751268;109;0;109;0;98;2;14;27.16307345546342;133;12;121;0;133;2;10;33.143933665840684
2025-11-04T07:06:15.316483;776;0;12;138;236;0;241;21;14;193.3513587400932;89;3;86;0;84;8;4;22.17560686580966;93;5;88;0;93;13;2;23.172263354160652
2025-11-04T07:06:19.331408;794;0;18;152;241;0;246;39;20;197.86854364304588;107;5;102;0;100;18;11;26.664904495977215;114;3;111;0;114;13;9;28.40933750038694
2025-11-04T07:06:23.349422;798;0;14;199;200;0;192;2;37;198.68276673260627;94;0;94;0;86;1;18;23.40373442714911;106;0;106;0;106;1;19;26.391445205083038
2025-11-04T07:06:27.363440;800;0;9;0;400;0;395;13;13;199.36575010145216;204;0;204;0;199;6;5;50.8382662758703;196;0;196;0;196;7;8;48.844608774855786
2025-11-04T07:06:31.382439;800;0;5;112;284;0;280;13;18;199.1156870746838;150;0;150;0;146;7;9;37.33419132650321;134;0;134;0;134;6;9;33.35187758500954
2025-11-04T07:06:35.395446;800;0;11;164;236;0;234;8;30;199.4140438120457;115;0;115;0;113;4;14;28.665768797981567;121;0;121;0;121;4;16;30.16137412657191
2025-11-04T07:06:39.448449;800;0;43;12;388;0;366;12;46;199.305427685623;186;1;185;0;162;8;25;46.338511936907345;204;1;203;0;204;4;21;50.82288405983386
2025-11-04T07:06:43.463421;800;0;15;190;210;0;166;12;19;199.3463846877047;103;0;103;0;55;4;5;25.66584702854198;107;0;107;0;107;8;14;26.662578951980503
2025-11-04T07:06:47.478406;798;0;6;112;287;0;269;14;23;198.84317529608407;147;0;147;0;125;7;16;36.62900597559443;140;0;140;0;140;7;7;34.88476759580422
2025-11-04T07:06:51.492466;800;0;20;113;287;0;225;18;15;199.36075145095256;158;0;158;0;96;9;8;39.373748411563135;129;0;129;0;129;9;7;32.146921171466104
2025-11-04T07:06:55.508421;802;0;1;269;118;0;127;4;10;199.8163313348523;36;0;36;0;35;2;1;8.969311630990877;34;0;34;0;34;2;1;8.471016540380273
2025-11-04T07:06:59.522397;776;0;32;90;298;0;264;42;14;193.40996712818415;142;1;141;0;80;17;8;35.39203006727081;138;13;125;0;126;17;6;34.39507147382656
2025-11-04T07:07:03.535467;800;0;11;44;352;0;173;18;2;199.4097656279018;220;1;219;0;19;9;1;54.83768554767299;134;1;133;0;134;9;1;33.40113574267355
2025-11-04T07:07:07.549398;798;0;4;24;375;0;146;2;2;198.89045016963348;248;0;248;0;7;1;1;61.81056596750515;127;0;127;0;127;1;1;31.65299144303691
2025-11-04T07:07:11.563401;776;0;13;56;332;0;133;4;0;193.38601853470388;219;0;219;0;4;0;0;54.57672430296411;125;12;113;0;113;4;0;31.1510983464407
2025-11-04T07:07:15.578443;778;0;13;28;361;0;100;4;0;193.83218468598105;278;0;278;0;9;4;0;69.26137190578757;95;12;83;0;83;0;0;23.66845442823676
2025-11-04T07:07:19.592408;798;0;0;32;367;0;118;0;0;198.89784887195205;265;0;265;0;0;0;0;66.05003753266578;102;0;102;0;102;0;0;25.423033314460035
2025-11-04T07:07:23.606407;800;0;0;20;380;0;96;0;0;199.36353502871555;296;0;296;0;0;0;0;73.76450796062475;84;0;84;0;84;0;0;20.933171178015133
2025-11-04T07:07:27.620412;800;0;11;136;264;0;131;4;18;199.36533551190166;173;0;173;0;18;2;8;43.11275380444874;91;0;91;0;91;2;10;22.677806914478815
2025-11-04T07:07:31.635432;800;0;10;106;294;0;214;0;2;199.318604554877;170;1;169;0;40;0;2;42.35520346791136;126;1;125;0;126;0;0;31.392680217393124
2025-11-04T07:07:35.652433;800;0;68;67;333;0;268;4;32;199.21805219809121;177;0;177;0;106;2;16;44.076994048827686;156;0;156;0;156;2;16;38.84752017862779
2025-11-04T07:07:39.665406;800;0;131;16;384;0;350;0;4;199.41880810017193;224;0;224;0;186;0;2;55.83726626804814;160;0;160;0;160;0;2;39.883761620034385
2025-11-04T07:07:43.679408;798;0;148;0;399;0;378;0;0;198.8698761614046;235;0;235;0;214;0;0;58.56443721545123;164;0;164;0;164;0;0;40.870500865251074
